ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,CONTESTOSENZADISTURBI,VICINANZADISCARICA,VICINANZAINDUSTRIEINQUINANTI,VICINANZAACQUEINQUINANTI,VICINANZAFONTIINQUINAMENTOATMOSFERICO,VICINANZAFONTIINQUINAMENTOACUSTICO,VICINANZASORGENTIRADIAZIONIELETTROMAGNETICHE,VICINANZACIMITERI,VICINANZAALTRIDISTURBI,CRITICITASPECIFICHEAREASCOLASTICA,ASSENZAPIAZZOLAADEGUATA,AREANONRECINTATA,PRESENZAGRANDETRAFFICO,PRESENZATRANSITOFERROVIARIO,PREESISTENZEINDUSTRIALIABBANDONATE,ZONAURBANADEGRADATA,VICINANZAINDUSTRIEARISCHIO,ALTRECRITICITASPECIFICHE
202223,VREE817053,0230703126,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,TEAA84201T,0670370123,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CAMM825012,1110680511,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MBIS024001,1080501530,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,KREE81001N,1010101461,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SSEE83805N,0900640178,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MIPS120003,0151821462,SI,SI,NO,NO,SI,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PGIC840009,0540390505,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,KRMM827012,1010150941,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MEAA88701L,0830483245,SI,NO,NO,NO,NO,SI,NO,SI,_,SI,SI,NO,SI,NO,NO,NO,NO,_
202223,LEEE895017,0750300429,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,AGAA83101C,0840170715,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,_,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,_
202223,BSEE87001N,0170630053,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,TOEE8AG042,0010130016,SI,NO,NO,NO,NO,SI,NO,NO,strada grande traffico,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,ISAA81518Q,0940280044,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BAEE82101V,0720040058,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BSMM87103E,0171690001,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,AVMM885017,0640080323,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MEEE852042,0830773056,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BLEE81803R,0250511736,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PREE82803X,0340270078,SI,NO,NO,NO,NO,SI,NO,NO,_,SI,NO,NO,SI,NO,NO,NO,NO,_
202223,GEMM84301L,0100360370,SI,NO,NO,NO,NO,NO,SI,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RCIC84400E,0800090619,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PIEE83504Q,0500310104,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SAMM8AQ01N,0650571272,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RETF011015,0350330317,SI,NO,NO,NO,NO,SI,NO,NO,_,SI,NO,NO,NO,SI,NO,NO,NO,_
202223,PGMM80702Q,0540350055,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,PTMM811012,0470140700,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RMAA8BG01R,0580500287,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,vedi note
202223,SIIS00300R,0520120011,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SAIC857007,0650560005,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,AQIC82100B,0660510044,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MBEE8F5026,1080280731,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SAAA81302B,0650830002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,ANEE80401E,0420020187,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VTMM813015,0560580200,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,GOMM80401E,0310120002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,ARMM82301P,0510060025,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,SSIC855005,0900640383,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,SI,NO,NO,NO,NO,NO,NO,_
202223,PVTD00701A,0181530337,SI,NO,NO,NO,NO,SI,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VEAA866017,0270262251,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VVEE83602E,1020190650,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VEAA80702C,0270322300,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VAIS003001,0120920676,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PCIC81000N,0330350141,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RMTD05151L,0581031576,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,LURC012513,0460175064,SI,NO,NO,NO,NO,SI,NO,NO,edificio situato in prossimità della ferrovia e circonvallazione della città,SI,NO,NO,SI,SI,NO,NO,NO,_
202223,MCAA80202C,0430200026,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PEPS011019,0680270252,SI,NO,NO,NO,NO,SI,NO,NO,CENTRO STORICO,SI,NO,NO,NO,NO,NO,NO,NO,NON ESISTE AREA DI PERTINENZA
202223,SRAA84003V,0890121465,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,APAA833021,0440660099,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,GOIC81100L,0310030002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,ATRC003016,0050050055,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,SI,NO,NO,NO,NO,NO,NO,_
202223,FIMM854016,0480170368,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,LUAA84702B,0460175012,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PZMM894013,0760660001,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RMAA8GB01P,0580030655,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,REEE850048,0350330070,SI,NO,NO,NO,NO,SI,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FIAA854023,0480170056,SI,NO,NO,NO,NO,SI,NO,NO,_,SI,NO,NO,SI,NO,NO,NO,NO,_
202223,RMEE8GY02X,0580914967,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,PZAA842027,0760480063,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PREE81006T,0340450134,SI,NO,NO,NO,NO,SI,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PDIC854002,0280872944,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PTEE809024,0470140615,SI,NO,NO,NO,SI,NO,NO,NO,"prossimità vivai (odori, disinfestazioni ecc.)",NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PVMM823042,0180840267,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SITF05000T,0520010003,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,NAAA11002B,0630070001,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PZEE831077,0760350001,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PCSL007019,0330320305,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,MEMM81604T,0830283484,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,RCAA871061,0800630016,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,PDEE86503L,0280992226,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RMEE8GN02C,0580321488,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CNEE83705Q,0041150002,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,SI,SI,NO,NO,NO,NO,NO,_
202223,AVAA848014,0640020829,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,COEE84406L,0130650230,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CSAA8AU022,0781250645,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MNMM82802T,0200131334,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FIAA820031,0480150002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MIMM8FG01V,0151683704,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BOAA811012,0370130042,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CBEE849038,0700060484,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CHAA83901V,0690460104,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FIAA86904V,0480240014,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SAAA880015,0651340005,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FEEE81402E,0380170133,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PARH00402E,0820214875,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,NUCT70300D,0910010424,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,SI,NO,NO,NO,NO,NO,_
202223,MCMM80404A,0430350237,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,SI,NO,NO,NO,NO,NO,_
202223,CZMM83602V,0790050502,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,SI,NO,NO,NO,NO,SI,NO,_
202223,RCEE871055,0800630278,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,CZAA81501L,0791381179,NO,NO,NO,NO,NO,NO,NO,NO,"vicinanza Ferrovia della Calabria, tratta Soveria Mannelli-Cosenza, attualmente in disuso",SI,SI,NO,NO,NO,NO,NO,NO,_
202223,AVAA884017,0641010007,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BSEE8AL04L,0171130002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,UDEE85404N,0301210007,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,IMIC80200R,0080110079,SI,NO,NO,NO,NO,NO,NO,NO,traffico veicolare di media intensità,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RCMM83203B,0800550675,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MITF070009,0151461630,SI,NO,NO,NO,NO,SI,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CTIS00600C,0870382228,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,AVRI01650X,0640051390,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MOPS030002,0360050328,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VEEE85001V,0270082347,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FGPM03000E,0710240494,SI,NO,NO,NO,SI,SI,NO,NO,ALTRO TIPO DI DEGRADO ECOLOGICO,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,AGAA83601G,0840231136,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RGEE026054,0880084381,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CSEE86703R,0781480807,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,SAEE8BJ01E,0650220006,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,PGEE83701G,0540180381,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,BARH029504,0720240797,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,SI,NO,SI,NO,NO,NO,NO,_
202223,GERC02201N,0100250420,SI,NO,NO,NO,NO,NO,NO,NO,In contesto urbano su vie ad elevato traffico,SI,NO,NO,SI,NO,NO,NO,NO,_
202223,CHMM818012,0690050338,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CZEE87106B,0790180514,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,TPAA04909C,0810114083,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SPAA802051,0110070025,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,irraggiamento solare
202223,PSIC83300P,0410290289,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,LIAA81302T,0490091010,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CSAA81001N,0780120805,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,NAEE8A701C,0630210009,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,_,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,_
202223,RMAA8GJ01V,0580131375,SI,NO,NO,NO,SI,SI,NO,NO,_,SI,SI,SI,SI,SI,NO,NO,NO,_
202223,PDEE85303A,0281062868,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,SI,NO,NO,NO,NO,NO,_
202223,MOEE83002G,0360400230,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,LTEE820025,0590250288,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SRIC82500T,0890094454,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FOEE80803R,0400360402,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RMEE8AC014,0580600680,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,COSL00701T,0130750569,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RGAA80501L,0880032137,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CSAA819058,0780130070,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VEEE863011,0270362471,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,RCPM05001D,0800270084,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,TVMM846027,0260331384,SI,NO,NO,NO,NO,SI,NO,NO,_,SI,NO,NO,SI,NO,NO,NO,NO,_
202223,RMEE8DZ109,0580080643,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PAEE81702A,0820261904,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SRIS02200E,0890175032,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PAAA870011,0820534440,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,SI,NO,_
202223,BOPM030005,0370060396,SI,NO,NO,NO,SI,SI,NO,NO,_,SI,NO,SI,NO,NO,NO,NO,NO,_
202223,RMIC8F400V,0580910973,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,NATL14301L,0630490112,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,MSMM80502C,0450080002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,NAAA8AK02D,0630720007,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,PAEE86501P,0820064989,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MITD026012,0151461579,SI,NO,NO,NO,SI,SI,NO,NO,_,SI,NO,NO,SI,NO,NO,NO,NO,_
202223,BAMM84201V,0720060531,SI,NO,NO,NO,NO,NO,SI,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,NARC09250G,0630050033,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CAAA82102G,1110890662,SI,NO,NO,NO,NO,SI,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PZEE86201L,0760590824,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PGEE002137,0540390007,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CTAA8BC02X,0870242577,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BGAA85501T,0161280041,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,SI,NO,NO,NO,NO,NO,NO,_
202223,BOAA80601E,0370480081,SI,NO,NO,NO,NO,SI,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,POEE80801D,1000050201,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,LURH02101N,0460335086,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FEAA81703T,0380040441,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,BNAA83704L,0620270642,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VCAA811041,0021580030,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VVAA82208N,1020260410,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BAMM089004,1100030553,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,SI,NO,NO,NO,NO,NO,NO,_
202223,BAEE076014,0720110390,SI,NO,NO,NO,NO,SI,NO,NO,_,SI,NO,NO,SI,NO,NO,NO,NO,_
202223,LUAA84002L,0460015001,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BGMM83103G,0161570569,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,UDAA82304R,0301100002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BRMM83001P,0740090250,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BAIC85100L,1100040563,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MIIC8BA00C,0150761207,SI,NO,NO,NO,NO,SI,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,PAIC870004,0820534445,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,SI,NO,_
202223,VCEE81501A,0020610001,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,BREE80602X,0740070186,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VVAA83505L,1020380730,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,TPEE829046,0810183374,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,MIMM8AY01E,0150981237,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,BSEE82002N,0171430229,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SAEE8BF01N,0650271975,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CTRA00901X,0870092717,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,GRAA830023,0530110398,NO,NO,NO,NO,NO,NO,NO,NO,_,SI,SI,NO,NO,NO,NO,NO,NO,_
202223,AVIC85200V,0640590001,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,LIIC81900V,0490171008,SI,NO,NO,NO,NO,NO,NO,NO,TRAFFICO,SI,SI,SI,NO,NO,NO,NO,NO,_
202223,VAMM85401P,0120790378,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PAMM81501L,0820632265,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,RAIS003007,0390120227,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,TRAA00103A,0550320213,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VREE84201G,0230653077,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,FREE80403L,0600810364,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,ROEE82001T,0290410580,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CEAA89508T,0610230002,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,TVMM84901N,0260310825,SI,NO,NO,NO,NO,NO,NO,NO,_,SI,NO,NO,NO,NO,NO,NO,NO,_
202223,MIAA89003T,0152200692,SI,NO,NO,NO,NO,NO,NO,NO,-,SI,NO,NO,NO,NO,NO,NO,NO,-
202223,ANAA83703P,0420370663,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,SIAA80905L,0520230002,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,PSPC03000N,0410440263,SI,NO,NO,NO,NO,SI,NO,NO,TRAFFICO AUTOVEICOLI,SI,SI,NO,SI,NO,NO,NO,NO,_
202223,NAEE8BT01Q,0630491766,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CTAA842018,0870332583,NO,NO,NO,NO,NO,NO,NO,SI,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CHAA812064,0690740313,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,CEEE898017,0610540283,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
202223,VRIC88400G,0230913587,NO,NO,NO,NO,NO,NO,NO,NO,_,NO,NO,NO,NO,NO,NO,NO,NO,_
